checkpoint,layer,position,pseudo_source,t,off_axis,t_refused,t_answered,entanglement,cos_vbeh_vref,cos_vbeh_vover,cos_vbeh_vover_orth,n_harmless,n_harmful,n_refused,n_answered,pseudo_read_harmful,t_lo,t_hi,off_axis_lo,off_axis_hi,t_refused_lo,t_refused_hi,t_answered_lo,t_answered_hi,entanglement_lo,entanglement_hi,cos_vbeh_vref_lo,cos_vbeh_vref_hi,cos_vbeh_vover_lo,cos_vbeh_vover_hi,cos_vbeh_vover_orth_lo,cos_vbeh_vover_orth_hi
base__none,19,first_gen,false_reject,0.3632093248161397,1.7750833636180852,0.3757253205048727,0.3590628804292352,0.2004619836807251,0.02138427086174488,-0.26759421825408936,-0.2775140404701233,931,1358,108,326,0.35714285714285715,0.29515633816502007,0.4567016041791721,1.6469087866415075,1.884562840171507,0.2782504406764506,0.49441755858912706,0.28126038716073337,0.4575186416364877,0.16338925510644914,0.24549794644117354,-0.07307030651718378,0.13213346153497693,-0.38694624453783033,-0.027785597043111926,-0.39224341958761216,-0.03349107066169411
base__none,19,first_gen,or_bench,0.26459997658675216,1.7574352133313769,0.2561136473861069,0.2655499143340401,0.14888229966163635,-0.008651998825371265,-0.3741028308868408,-0.377016544342041,931,1358,45,402,0.3042505592841163,0.19620402104939297,0.34471721143211276,1.6158427781453841,1.8726703592695844,0.14561008132042808,0.3775740825106774,0.1953356968792997,0.34491779538125017,0.11228547375649214,0.19493615403771397,-0.08672994393855334,0.09540860615670671,-0.4459098592400551,-0.09041570164263252,-0.45014619529247285,-0.09655023459345104
base__none,24,last_prompt,all,-0.17774062227740903,1.3422217897782975,-0.10837206690363176,-0.19214452161374537,-0.1312766671180725,0.2417934238910675,-0.02417209930717945,0.007635813672095537,931,1358,163,785,0.027426160337552744,-0.2161706267624737,-0.11139048818317293,1.233428018308914,1.4205132579471327,-0.1719033372546578,-0.02215755987574821,-0.23031639464501927,-0.12563018833121167,-0.16582868248224258,-0.08336049653589726,0.05600333120673895,0.3473157756030558,-0.3083266578614712,0.2567167669534681,-0.27978637516498567,0.2718411765992641
base__none,24,last_prompt,false_reject,-0.17562060422255965,1.6429696930466706,-0.11340423647164125,-0.1962321550795501,-0.1062866821885109,0.23879730701446533,-0.3550260663032532,-0.33152297139167786,931,1358,108,326,0.05069124423963134,-0.23533462435765956,-0.09761426391064004,1.5240472467247632,1.7391832076501366,-0.19180378405927126,0.0004458022161280122,-0.2552578679261262,-0.10964622130761428,-0.14302379116415978,-0.060059100482612884,-0.0036033071577548956,0.3515334442257877,-0.5105678454041481,0.039703879319131226,-0.47969364300370215,0.04595294743776303
base__none,24,last_prompt,or_bench,-0.19711370049087823,1.2849163958599386,-0.11414355142499955,-0.20640138662626809,-0.15163201093673706,0.18536052107810974,-0.18851447105407715,-0.16228438913822174,931,1358,45,402,0.008948545861297539,-0.23878181792578484,-0.13232040501050443,1.1817819843842414,1.3813511842998736,-0.20008399808895222,-0.002361911716487082,-0.24498632804091314,-0.13787787371184257,-0.18618505597114562,-0.09916397165507079,0.02109120497480035,0.2847025103867053,-0.3743830449879169,0.133474502339959,-0.3531845293939114,0.1436022389680147
base__none,24,first_gen,all,0.4219090693057607,1.5974735145426215,0.4442868808504988,0.41726248392404836,0.2553543150424957,0.029277700930833817,-0.20955908298492432,-0.22447723150253296,931,1358,163,785,0.42616033755274263,0.360868710157833,0.49681541977195565,1.4770015477747287,1.6638658582951968,0.3524359308293814,0.5511733037439059,0.3595680960054963,0.4919091193758311,0.22238157987594603,0.30477879047393797,-0.054138308949768545,0.11023595202714201,-0.32684104740619657,-0.023111892864108228,-0.3383669674396515,-0.030497341509908477
base__none,24,first_gen,false_reject,0.4606901801911259,1.8230960004358097,0.466199555977184,0.4588649686677332,0.24499548971652985,0.008055666461586952,-0.19475728273391724,-0.20291487872600555,931,1358,108,326,0.4700460829493088,0.383471310382817,0.5590673744122306,1.6782599580669084,1.9281852991496395,0.35664498696481606,0.5954239776291868,0.37873078401724214,0.5552582271075651,0.2074577298015356,0.2967350386083126,-0.07310761734843255,0.10612188037484883,-0.3238906130194664,0.02887695506215081,-0.3296419396996498,0.02752422485500565
base__none,24,first_gen,or_bench,0.380518517048944,1.772809799746197,0.3927653113076082,0.37914765344324763,0.2098616659641266,0.011572448536753654,-0.31847238540649414,-0.32820987701416016,931,1358,45,402,0.378076062639821,0.31637261294298,0.4596784332118664,1.623990423571949,1.8843825990713174,0.2730724057257634,0.5266229952615767,0.3125012049218799,0.4609457593573504,0.1788132105022669,0.25062758997082707,-0.06646311618387699,0.11200116518884898,-0.39224360063672065,-0.05136170405894526,-0.3971664056181908,-0.06397929005324841
base__none,26,last_prompt,all,-0.16139685141314927,1.2639867520217747,-0.09161725364816699,-0.17588614125513063,-0.12666034698486328,0.24434587359428406,-0.021106261759996414,0.009922586381435394,931,1358,163,785,0.027426160337552744,-0.19607649849025702,-0.10047967297912844,1.1641829133305062,1.3378013921964016,-0.1509024794749981,-0.009735284498129977,-0.210288234473078,-0.11388406657066272,-0.15686558596789837,-0.07926069218665362,0.057589443027973176,0.3538219019770621,-0.28924622386693954,0.2514051698148246,-0.2565579891204834,0.2631128363311289
base__none,26,last_prompt,false_reject,-0.15599425386799437,1.5548061982366381,-0.09448692546984855,-0.1763708953156545,-0.09982915967702866,0.23686785995960236,-0.34772205352783203,-0.3257027566432953,931,1358,108,326,0.05069124423963134,-0.2085932728234219,-0.08194339483855101,1.446704109256783,1.645676105441909,-0.1698456238770741,0.014471003025146943,-0.2288605344579564,-0.09794013375725406,-0.13374187499284745,-0.05356096774339677,-0.0008542462252080409,0.3528588756918903,-0.48387318253517153,0.026009364984929555,-0.4604257710278034,0.030985904298722663
base__none,26,last_prompt,or_bench,-0.18420302243885925,1.2236572131198482,-0.10217449297433392,-0.19338531148616891,-0.14885765314102173,0.1892278492450714,-0.14774253964424133,-0.12092175334692001,931,1358,45,402,0.008948545861297539,-0.2221754065547617,-0.12302607477647451,1.126177850906827,1.3156790891862067,-0.18875322724791446,0.0073188345235385335,-0.22803717134820486,-0.12930871259240423,-0.18046417310833932,-0.09745250754058363,0.022382434178143742,0.28411604613065716,-0.33721470832824707,0.16240135170519346,-0.3241359695792198,0.17193945311009873
base__none,26,first_gen,all,0.46318844661996095,1.5867509858424937,0.4973586854226853,0.45609327868191696,0.2802152633666992,0.043668147176504135,-0.19557830691337585,-0.21648786962032318,931,1358,163,785,0.4440928270042194,0.4000107972443922,0.5368196398779393,1.465069985876147,1.652611994248023,0.40334517124715297,0.603892784553105,0.3975239729660283,0.5325245337851575,0.24778372272849084,0.3301880203187465,-0.04014799650758505,0.12148576118052005,-0.30712088048458097,-0.016463764593936545,-0.3270241282880306,-0.022766705183312343
base__none,26,first_gen,false_reject,0.509839797548232,1.809678795295638,0.5199672485194343,0.5064847392535962,0.27117323875427246,0.014217009767889977,-0.16821518540382385,-0.1787688136100769,931,1358,108,326,0.4861751152073733,0.4316741076967873,0.599293792553791,1.666902414850322,1.9085109038031751,0.4135488091658362,0.6405265205190181,0.42315627596488226,0.5981352824374402,0.235762520134449,0.321825698018074,-0.05938136214390397,0.10457492657005787,-0.2943062908947468,0.035975902900099756,-0.30917296558618546,0.03224984211847185
base__none,26,first_gen,or_bench,0.41759388515609913,1.7656272898922887,0.44517316970403686,0.414506649187962,0.23016315698623657,0.025753140449523926,-0.3076906204223633,-0.32227036356925964,931,1358,45,402,0.3959731543624161,0.3535051145218428,0.49622927310754456,1.6124076336617135,1.8699921325879005,0.32134618012269556,0.580206318158414,0.3493052337791115,0.4979263473883889,0.19726074896752835,0.27127080112695695,-0.056458469852805136,0.1180689699947834,-0.378714357316494,-0.04332268321886659,-0.39092365130782125,-0.06267614588141446
base__none,31,last_prompt,all,-0.20450108154654048,0.8381289088773699,-0.14841257605698538,-0.21614744015494483,-0.23704300820827484,0.27793124318122864,-0.125287264585495,-0.061148352921009064,931,1358,163,785,0.027426160337552744,-0.2547340194883007,-0.14762452838473916,0.7745480313119473,0.9101144285264383,-0.21886668485529337,-0.0609829161294289,-0.26538988639191097,-0.16121230489516006,-0.283612334728241,-0.17754825055599213,0.026863602455705404,0.45185713320970533,-0.36536177396774294,0.15223825648426983,-0.31860358119010923,0.18747829869389498
base__none,31,last_prompt,false_reject,-0.13937538997100044,1.0166990373004168,-0.09168588761184562,-0.15517433661158408,-0.13581594824790955,0.24602311849594116,-0.35144883394241333,-0.32100939750671387,931,1358,108,326,0.05069124423963134,-0.2028280246323855,-0.06734804037934426,0.9469008090963975,1.0965706898509098,-0.19018908258974165,0.0342677142267119,-0.21320888244565578,-0.07954721530554262,-0.18936582542955877,-0.06684757769107834,-0.1178457822650671,0.5069580346345901,-0.491486381739378,0.016465590591542158,-0.45030653327703474,0.002762560220434896
base__none,31,last_prompt,or_bench,-0.28262099112122924,0.8003836668792769,-0.30057534554652104,-0.2806111994759668,-0.33295905590057373,-0.06630417704582214,-0.20390741527080536,-0.23965862393379211,931,1358,45,402,0.008948545861297539,-0.3325018744582592,-0.22282511662250382,0.74369739273822,0.8724930774197588,-0.3885112324216887,-0.19502453178451734,-0.3294160143517484,-0.21853974224403172,-0.37134904116392137,-0.27060385644435886,-0.23051403798162937,0.21427485458552809,-0.3644972786307335,0.13502432852983473,-0.3838526263833046,0.10341277271509164
base__none,31,first_gen,all,0.39225340051963353,1.1263389420113705,0.3854415375504181,0.3936678307272042,0.328882098197937,-0.012661606073379517,-0.061153899878263474,-0.06034677475690842,931,1358,163,785,0.4050632911392405,0.30873363385637487,0.4849033687127057,1.0095668271199973,1.2021702068711544,0.2671321791422023,0.4964900139823119,0.31309839223815217,0.48004356110267804,0.268243931978941,0.3961193330585956,-0.11203888580203056,0.1144100816920399,-0.22964828871190548,0.15199122428894027,-0.2183568265289068,0.1416902568191288
base__none,31,first_gen,false_reject,0.39813338667168524,1.37738125836766,0.3888401400706872,0.4012121507918237,0.2776833772659302,-0.018870986998081207,-0.20382697880268097,-0.20671647787094116,931,1358,108,326,0.4009216589861751,0.2812209257523931,0.5171400417544971,1.2558995324959539,1.4928087250687097,0.25550974905620777,0.5336193407479484,0.28136078219573846,0.5201184249668811,0.2056556288152933,0.3543225534260273,-0.12534083444625138,0.14140676259994503,-0.3437237799167633,0.03466651649214309,-0.32751991897821425,0.006485447846352337
base__none,31,first_gen,or_bench,0.3843468658632577,1.2255005437760458,0.35522747268073623,0.38760655754990364,0.2992522418498993,-0.04129138961434364,-0.2170882225036621,-0.21456429362297058,931,1358,45,402,0.3982102908277405,0.30433409113259074,0.4625473398672519,1.121592954101749,1.3147748232736793,0.1730060638980761,0.5200898295935398,0.305285541800584,0.4662538719887189,0.24204883240163327,0.3558583982288837,-0.17785216830670833,0.16596214398741702,-0.3372884221374989,0.06040738709270935,-0.3238036081194878,0.05742341103032222
sft__none,8,last_prompt,all,0.17390131619424443,1.0736004103609782,0.3004986180097861,0.08599121723177836,0.15989547967910767,0.4163200855255127,0.09347542375326157,0.027258455753326416,1720,1876,509,733,0.0893719806763285,0.13789196314639657,0.22079627507789124,1.0207407375461928,1.12158729134675,0.25387392799430597,0.3527746548667452,0.05220454843249469,0.13462575372464933,0.13070334866642952,0.2014522898942232,0.3410640127956867,0.4494110435247421,0.0007230098359286832,0.18016511537134647,-0.07127286978065966,0.11891521327197539
sft__none,8,last_prompt,false_reject,0.28275897173077863,1.3163734857158047,0.3473685206457054,0.15810062396229163,0.21001121401786804,0.3907853960990906,-0.03108832612633705,-0.11573871970176697,1720,1876,328,170,0.16265060240963855,0.2360313655949337,0.3341209148347963,1.2549490205967297,1.3754168855700035,0.2956837367313721,0.4075254326676642,0.11131382298128692,0.21758437769919908,0.18255552761256694,0.2473039425909519,0.2671334959566593,0.4022052094340324,-0.12777153663337232,0.09210648238658872,-0.2055342573672533,0.024225328071042627
sft__none,8,last_prompt,or_bench,0.11132651080717827,1.3424586967240046,0.22837615568442715,0.08035149097007403,0.08264363557100296,0.24174711108207703,-0.10707591474056244,-0.12749090790748596,1720,1876,104,393,0.04426559356136821,0.07108472672950739,0.16277428096326924,1.2744076001191273,1.407163848933525,0.17397425893121293,0.2998516247048261,0.03917798861450536,0.13417849809275664,0.053608659841120246,0.11991930212825536,0.14480906017124653,0.2902101211249828,-0.21926435865461827,0.029553524358197962,-0.24034546352922917,0.00754191596060989
sft__none,8,last_prompt,xstest,0.08033264757103566,1.2554344265131374,0.1982573212287355,0.026919678544826568,0.0638573169708252,0.2835732102394104,0.09056384861469269,0.07260380685329437,1720,1876,77,170,0.032388663967611336,0.03908231216950005,0.13753345447628232,1.2061381656340293,1.3245390680056,0.13635949347108192,0.26749983875906247,-0.012871699637145323,0.08451033985775473,0.031319276383146646,0.10348030291497706,0.16798083297908306,0.29521014764904974,-0.009695321321487427,0.15650413967669008,-0.025232684798538685,0.14161086902022355
sft__none,8,post_instr_0,all,0.2736130895686569,0.9091112589956967,0.3908705946168166,0.19218873712055387,0.2881978750228882,0.4521039128303528,0.23191218078136444,0.10611937940120697,1720,1876,509,733,0.1537842190016103,0.24366755026634804,0.3087830199923517,0.8704284001668796,0.9459866018165918,0.3537117662884344,0.4332958511282469,0.16220479454536157,0.22702061538854046,0.26140715181827545,0.3199453741312027,0.3864138968288898,0.49166427701711646,0.14082864820957183,0.301313316822052,0.01270070595201105,0.18374432548880576
sft__none,8,post_instr_0,false_reject,0.3703162850197189,1.1799076322365711,0.43690286273857365,0.2418433554463112,0.2994498610496521,0.4860880672931671,0.10915639996528625,-0.03815341740846634,1720,1876,328,170,0.25903614457831325,0.3283745336585748,0.41102638462422786,1.1381064440061457,1.2318612727181095,0.3894263662333157,0.4856520185590338,0.19975072804214578,0.28344565991767257,0.2714781560003757,0.32973049134016036,0.3902118429541588,0.5030728429555893,0.008412634057458492,0.20406556427478764,-0.1384024415165186,0.07159407958388317
sft__none,8,post_instr_0,or_bench,0.2167752035679121,1.0449742621188804,0.320357506747078,0.18936411324346616,0.20312100648880005,0.26615625619888306,-0.27265989780426025,-0.33367782831192017,1720,1876,104,393,0.08249496981891348,0.18075666646895716,0.2533981301730913,1.0032081485335635,1.085961511206476,0.2750766747034548,0.3719383675033879,0.153245450909332,0.22736860103940582,0.1730230651795864,0.2335284747183323,0.17093573622405528,0.3519998617470264,-0.3434125639498234,-0.15094561725854877,-0.393448892980814,-0.2141301728785038
sft__none,8,post_instr_0,xstest,0.19300678159211299,1.0662590660582787,0.2900234159920864,0.14906397253935788,0.17811846733093262,0.3509770631790161,0.07542698085308075,0.01312131155282259,1720,1876,77,170,0.08502024291497975,0.15466008057082822,0.23778945784094194,1.0276918586134633,1.1185643578922804,0.22686113490529392,0.35740349716487757,0.10646373289888797,0.1948676694590739,0.14411423541605473,0.2129303492605686,0.17732777521014215,0.3987522587180136,-0.04782895529642701,0.16743512824177734,-0.0841903980821371,0.11134316530078643
sft__none,8,post_instr_1,all,0.5572282553350084,1.0643489217483117,0.6757894821819646,0.47489855728627905,0.4638189971446991,0.3798984885215759,0.08562981337308884,-0.10223642736673355,1720,1876,509,733,0.5636070853462157,0.5061256155500945,0.6121912463484888,1.0213909665835075,1.1134191772859847,0.6231358910147419,0.7381896131171366,0.41484678189994884,0.5308822807958519,0.4217977873980999,0.5077538803219795,0.3006740689277649,0.43293225839734073,-0.006216062232851981,0.18629724122583863,-0.18857345171272755,0.0025901651126330576
sft__none,8,post_instr_1,false_reject,0.5348079713164331,1.2537316416083604,0.6472212899649983,0.3179164991476819,0.39236578345298767,0.5769370794296265,0.1918921172618866,-0.03748413547873497,1720,1876,328,170,0.5582329317269076,0.4725943670248775,0.5919128359844801,1.1982232768764933,1.3090524022545522,0.5817479032103305,0.714472511347846,0.2515090941950231,0.3823109314587856,0.3526399426162243,0.43154750093817706,0.4920681655406952,0.587902894616127,0.0859309896826744,0.2819942474365233,-0.13257002085447311,0.0681568695232272
sft__none,8,post_instr_1,or_bench,0.6249676769999076,1.1836721611416252,0.8456744614956649,0.5665618343301502,0.46690571308135986,0.3923632502555847,-0.22022858262062073,-0.45620492100715637,1720,1876,104,393,0.6317907444668008,0.5706119353726878,0.6782697549919048,1.1179657520415562,1.231598323534316,0.7799614255774554,0.91414453371167,0.5049190317460988,0.6226383309693957,0.4288276873528957,0.5024264067411423,0.3024325296282768,0.4499976143240928,-0.3093864195048809,-0.09082749933004387,-0.5199601024389267,-0.34502119049429897
sft__none,8,post_instr_1,xstest,0.4661303312137294,1.4708892481859752,0.5680277743603578,0.4199768291916866,0.3020971417427063,0.3349922299385071,0.2515506148338318,0.15771949291229248,1720,1876,77,170,0.43724696356275305,0.3824900701741759,0.54619379099862,1.4107569142907617,1.5360802236742033,0.47403657136961025,0.6685074295021082,0.33324762337418956,0.514498498101393,0.25048991218209266,0.3479403167963028,0.15676730275154113,0.3848444916307926,0.0631545338779688,0.34734850153326985,0.0010413883894216285,0.2663330748677253
sft__none,8,post_instr_2,all,0.34896756485245456,0.9517522140741531,0.3933588351330521,0.31814215029263404,0.3442475199699402,0.15370026230812073,0.15801134705543518,0.11194244027137756,1720,1876,509,733,0.30917874396135264,0.297709288350747,0.4019285899869629,0.9042681396891907,0.9996355871065548,0.32317343969866186,0.46225618453959516,0.2622994870203187,0.3744178557856082,0.29722719863057134,0.3901179194450378,0.01428029707167298,0.2706512190401554,0.047888698615133764,0.26327375471591946,-0.000203397567383944,0.20778026171028613
sft__none,8,post_instr_2,false_reject,0.2944674928828526,1.298018380899859,0.3677888585311816,0.1530003177046436,0.2212376594543457,0.5287232398986816,0.007722286507487297,-0.11202725768089294,1720,1876,328,170,0.27309236947791166,0.21121113765932267,0.3674840094113142,1.228526121860796,1.3621099786772064,0.27098597738393043,0.4510958141112278,0.0684614359916917,0.23464844635499205,0.16100875474512577,0.27418157979846,0.30104920566082,0.5913278967142105,-0.1278734765946865,0.13356709405779824,-0.22650178633630275,0.020173056609928585
sft__none,8,post_instr_2,or_bench,0.4771221173357483,1.0566122452816327,0.6206077415872617,0.4391514413859788,0.4115454852581024,0.24013161659240723,0.0004019439220428467,-0.10799244046211243,1720,1876,104,393,0.41851106639839036,0.4121657040132891,0.5453744441023854,0.9996648777076851,1.1088196146262324,0.509603547506498,0.7312562190373494,0.3755687710405263,0.5066919478436799,0.3623284287750721,0.46333060115575786,0.09977069608867169,0.353181029856205,-0.14607702121138572,0.15730701461434352,-0.2570714697241783,0.0592152717523276
sft__none,8,post_instr_2,xstest,0.20098480706788993,1.4938926490639395,0.1953462676829533,0.20353876134736373,0.13333635032176971,-0.025577057152986526,-0.11286360770463943,-0.11043940484523773,1720,1876,77,170,0.16194331983805668,0.06668845681606544,0.36676034259540774,1.386798675570699,1.578119719175343,0.06528488906793652,0.36827099506773925,0.056398139850782826,0.37616575084120923,0.04523956561461091,0.22937486767768858,-0.20115687400102616,0.18068304657936096,-0.2907078072428703,0.18044629357755163,-0.28261034190654755,0.1676557771861553
