checkpoint,layer,position,pseudo_source,t,off_axis,t_refused,t_answered,entanglement,cos_vbeh_vref,cos_vbeh_vover,cos_vbeh_vover_orth,n_harmless,n_harmful,n_refused,n_answered,pseudo_read_harmful,t_lo,t_hi,off_axis_lo,off_axis_hi,t_refused_lo,t_refused_hi,t_answered_lo,t_answered_hi,entanglement_lo,entanglement_hi,cos_vbeh_vref_lo,cos_vbeh_vref_hi,cos_vbeh_vover_lo,cos_vbeh_vover_hi,cos_vbeh_vover_orth_lo,cos_vbeh_vover_orth_hi
dpo__none,19,post_instr_6,or_bench,0.0903588414716818,0.6313838048571884,0.4790547952798483,0.0302142062488336,0.14166897535324097,0.7545479536056519,-0.21073022484779358,-0.32086247205734253,1737,1883,67,433,0.07,0.07073582513754917,0.11425281883198536,0.6023149797188004,0.6655648118298049,0.40111128767374565,0.5622792975707674,0.011239187439020335,0.05320030686795357,0.10906698890030384,0.180086799710989,0.6722848862409592,0.7827541902661324,-0.29781188666820524,-0.10923987776041041,-0.4028251491487026,-0.22590986825525763
dpo__none,19,post_instr_6,xstest,0.1583231265023631,0.5792172584221581,0.43311264114437203,0.10573181931287275,0.2636673152446747,0.6152193546295166,0.15714377164840698,-0.005255435593426228,1737,1883,40,209,0.10441767068273092,0.13251742089393384,0.18537054874403847,0.5589316992873303,0.607895808682864,0.36673543611884446,0.5109932027464785,0.08134121041179893,0.13377919215646425,0.22501723803579807,0.29948503598570825,0.4931749738752842,0.6493210792541503,0.03971013817936182,0.246490368619561,-0.10087531805038452,0.08514873478561635
dpo__none,19,first_gen,all,0.22355004692056893,0.24239046022290897,0.6624901036805455,-0.013510060889239634,0.6779607534408569,0.8874487280845642,0.6191973686218262,0.023863503709435463,1737,1884,438,811,0.2153722978382706,0.20739811114788342,0.24455262279919515,0.23555416222404008,0.2577220244160159,0.6148653113136553,0.7136285253041059,-0.023845611208896264,0.0005041322783917235,0.634726282954216,0.7078165292739867,0.8686669632792473,0.8950654253363609,0.5506446555256843,0.6535440132021904,-0.015666270395740867,0.05023590782657261
dpo__none,19,first_gen,false_reject,0.47364025203048443,0.34618732405441127,0.7081199775388328,0.014392998140566942,0.8073378801345825,0.8798855543136597,0.7524722814559937,0.07135754823684692,1737,1884,331,169,0.422,0.440275681590006,0.512230807775706,0.3350184145974662,0.3641767325010008,0.6594042731236981,0.7636269251698093,-0.013780084609622335,0.04826531276589781,0.7787043362855911,0.8301410466432572,0.8565781861543655,0.8839059293270111,0.6960072323679924,0.7799862489104271,0.02592632146552205,0.10690681897103783
dpo__none,19,first_gen,or_bench,0.0496207227664671,0.3916084744082087,0.5553708874943405,-0.028636223548687362,0.12570494413375854,0.8392473459243774,-0.201507106423378,-0.3094593584537506,1737,1884,67,433,0.076,0.03223862093561309,0.07013145367640544,0.36276518269110364,0.4256499320035903,0.4499228115954924,0.6803255422137466,-0.04135379270944999,-0.014739511557746256,0.07936435490846634,0.1763875380158423,0.7528243780136108,0.8652020335197449,-0.3106757149100304,-0.10150467157363893,-0.38301386684179306,-0.22317948043346406
dpo__none,19,first_gen,xstest,0.07061656283435648,0.34446567667426936,0.4643277205709386,-0.004734848889051193,0.20082661509513855,0.7393350005149841,0.029681488871574402,-0.12126722931861877,1737,1884,40,209,0.08032128514056225,0.045871442063027214,0.10068202961244087,0.3314167710510938,0.37278783765236945,0.3494815748328251,0.6154645957805227,-0.017708751029937964,0.01285482199688454,0.1286656256765127,0.2795825585722923,0.6541780143976211,0.7540405541658401,-0.08483568243682385,0.14023005701601488,-0.1927932884544134,-0.04044157480821014
dpo__none,24,last_prompt,all,0.12888484271684658,0.9788079511168984,0.32720363600022045,0.021778022102895138,0.1305484175682068,0.47877418994903564,0.10080845654010773,0.038635894656181335,1737,1884,438,811,0.10168134507606084,0.1010866850832919,0.1703343251385417,0.9292623524880066,1.0269093791004307,0.28364144682318904,0.3720640390541804,-0.00554793122528754,0.0636478158419161,0.10332036837935447,0.16728044301271439,0.4051168538630009,0.4967160195112228,0.03346996186301112,0.16820515915751455,-0.03514845333993435,0.11415815465152258
dpo__none,24,last_prompt,false_reject,0.2700878154432366,1.1535511788991029,0.36631120576315634,0.08162659596848476,0.22797062993049622,0.47999483346939087,0.05016351118683815,-0.060863886028528214,1737,1884,331,169,0.19,0.2291030990846331,0.3176930896272323,1.1057318145142487,1.207363188193991,0.31516841359937275,0.4185910033257463,0.03702276851609695,0.13714646281698462,0.19328694529831408,0.266008922457695,0.3612495012581348,0.479401883482933,-0.034236058965325354,0.12284384965896586,-0.13586077578365802,0.026145521039143183
dpo__none,24,last_prompt,or_bench,0.024338878173895396,1.1476237243547198,0.19551129216588975,-0.0021473683317799357,0.021203305572271347,0.2938767671585083,-0.25449174642562866,-0.26078152656555176,1737,1884,67,433,0.044,-0.004641628119436279,0.06619736779312214,1.0885150836408655,1.2129814480327514,0.12123040878480097,0.27993106749415103,-0.03587090217336656,0.046175537189217845,-0.0040593702229671175,0.05749154230579734,0.16280457600951195,0.3441862419247627,-0.3328323319554329,-0.10205452181398872,-0.3427117131650448,-0.1110064584761858
dpo__none,24,last_prompt,xstest,0.05527643434879325,1.2071864337353364,0.224173214846487,0.02295171014430634,0.04574156180024147,0.2205680012702942,0.03962770104408264,0.029569532722234726,1737,1884,40,209,0.040160642570281124,0.006882310968329041,0.10866906528677396,1.158415108406342,1.2788963578094512,0.1255058187771958,0.3187475429996117,-0.024768702352937152,0.08109482330517902,0.0055327236652374275,0.09009271822869776,0.11855944264680147,0.25320412069559095,-0.05139504466205835,0.09891005717217922,-0.06021469058468938,0.09068758953362703
dpo__none,24,post_instr_0,all,0.3827335077631658,0.6127154401088843,0.6528409453027288,0.23685551839044705,0.5297862887382507,0.6638089418411255,0.31753551959991455,-0.04025480896234512,1737,1883,438,811,0.3122497998398719,0.3619377708005932,0.4064869363636385,0.5926585687885699,0.638571840683759,0.6209334058721844,0.6819445964943782,0.21608401160035742,0.26386004704504606,0.5077215299010277,0.5502618089318275,0.6190215513110161,0.6731011390686035,0.252869563549757,0.37453964501619325,-0.09656574539840221,0.026543518295511524
dpo__none,24,post_instr_0,false_reject,0.5786049897157243,0.7382142759348213,0.7044147202097241,0.3321964378467107,0.616884708404541,0.6570979356765747,0.41077491641044617,0.006888110190629959,1737,1883,331,169,0.566,0.5493062301986406,0.6083866579034363,0.7166886980260898,0.7696747049229152,0.664958453367464,0.7399827629124286,0.2985700984801021,0.37261018790640316,0.5951813161373138,0.6360088258981704,0.5798667639493942,0.6493470087647438,0.3083294354379177,0.4496974729001522,-0.06539635732769966,0.07216380797326565
dpo__none,24,post_instr_0,or_bench,0.28887020454827117,0.8039142087158078,0.5429294082651368,0.24955848348384702,0.3381609320640564,0.5218576192855835,-0.13830479979515076,-0.3344815969467163,1737,1883,67,433,0.172,0.2627757660920162,0.3235014675922531,0.7790164858893874,0.8397888703951303,0.4735933018791712,0.6100236510631489,0.2230601798293027,0.2855383474034534,0.31192823871970177,0.3695379704236984,0.3694362208247185,0.5397939056158064,-0.2701448045670986,0.016865749470889563,-0.43020120784640314,-0.1613278891891241
dpo__none,24,post_instr_0,xstest,0.17789794820944196,0.7390946015212425,0.4101697923004231,0.13344400746105659,0.23401379585266113,0.4105873107910156,0.05178431421518326,-0.04556392878293991,1737,1883,40,209,0.08433734939759036,0.15508064152620438,0.21254516171746024,0.7192200113258248,0.7788304832973815,0.3439467559297993,0.4794408368183152,0.10766069056184764,0.1689632698352706,0.20123554281890393,0.2729985654354095,0.281419163942337,0.44572476819157597,-0.038013271801173684,0.1372248649597167,-0.13214472606778144,0.05507606454193591
dpo__none,24,post_instr_1,all,0.2681884762941679,0.471929322377823,0.6547487767648774,0.05941734507603525,0.49407461285591125,0.8181712031364441,0.4386722445487976,0.03960644453763962,1737,1883,438,811,0.28342674139311447,0.2498965068425154,0.28966771574584577,0.4584418088683276,0.4901040837474774,0.6247987346415957,0.6864996231483409,0.04102810213015986,0.08283405103412561,0.46759265288710594,0.5197385728359223,0.8016265496611595,0.8245929509401322,0.3947495765984058,0.47312903627753256,0.006207576394081116,0.07448701430112123
dpo__none,24,post_instr_1,false_reject,0.608849058231354,0.6317268641469465,0.7565944121693702,0.31947803971971256,0.6939488649368286,0.7874902486801147,0.5525107383728027,0.008378495462238789,1737,1883,331,169,0.626,0.5837542137836628,0.6358101459437963,0.6173751752558776,0.6509021515810294,0.7252605188210178,0.7907810754614985,0.28312415484738745,0.3625888071879132,0.6755786433815956,0.7097274422645569,0.74625593572855,0.7917023703455924,0.49418502002954484,0.5837631165981293,-0.04255115902051329,0.0546774610877037
dpo__none,24,post_instr_1,or_bench,0.038346356139855965,0.5529919639906694,0.3652893649235684,-0.012242983030079377,0.0691772997379303,0.7232581973075867,-0.20637956261634827,-0.25702837109565735,1737,1883,67,433,0.062,0.017425211402537753,0.061060773990709034,0.533027233887482,0.575802162707418,0.29482079142710893,0.4418904872785241,-0.03272964002971766,0.01033802420123628,0.030996090872213243,0.11271764766424894,0.6425917178392411,0.7348035633563995,-0.2938098065555096,-0.11409630682319405,-0.3251573756337166,-0.17204272635281087
dpo__none,24,post_instr_1,xstest,0.04566147869317756,0.6098809267728067,0.2968206045051289,-0.002407253303009603,0.074660524725914,0.6180826425552368,0.04962470382452011,0.0034880577586591244,1737,1883,40,209,0.040160642570281124,0.024323622456391938,0.0699657772037882,0.5958393989855804,0.6338404995454401,0.23207090721463378,0.3716230018432619,-0.024057821220818173,0.0218948314115643,0.03926253914833069,0.11277809292078017,0.4965392701327801,0.6606073766946792,-0.012172564212232827,0.11539388336241237,-0.055546141043305394,0.07174233868718147
dpo__none,24,post_instr_2,all,-0.021138715697384253,2.6034557573929615,0.04329231168661858,-0.05593649402994638,-0.008119229227304459,0.17922186851501465,0.5131452679634094,0.514617383480072,1737,1883,438,811,0.088871096877502,-1.0401306998119468,1.533900936885984,1.338163790365247,3.057176285346281,-1.0251913175607577,1.668775696488802,-1.0567368799569317,1.4602225372975197,-0.5542616754770279,0.611878564953804,-0.3121747225522995,0.6039741918444633,-0.0464254505932331,0.6974597007036208,-0.1284314716234803,0.6987247735261917
